,categories,seedwords,words,rseeds
149,economics,"['investment', 'revenue', 'saving']","['services', 'obtaining', 'taxes', 'costs', 'abandoning', 'preserving', 'funds', 'bounty', 'avenging', 'gambling', 'invested', 'deals', 'inheritance', 'sacrifice', 'fortune', 'profits', 'income', 'owning', 'donate', 'endangered', 'rewards', 'evicted', 'reward', 'large_sum', 'retirement', 'rescuing', 'endangering', 'costing', 'charity', 'replacement', 'acquire', 'debt', 'corporation', 'greater_good', 'last_hope', 'price', 'surviving', 'saving', 'little_money', 'priority', 'compensation', 'thousands_of_dollars', 'allowance', 'finding', 'volunteering', 'forfeited', 'insurance', 'owed', 'top_priority', 'salary', 'more_lives', 'goodwill', 'own_happiness', 'wages', 'donated', 'cost', 'better_future', 'more_money', 'cooperation', 'loans', 'redeemed', 'paychecks', 'trade', 'acquiring', 'saved', 'finances', 'owes', 'repaying', 'profit', 'repaid', 'accomplishing', 'millions_of_dollars', 'revenue', 'savings', 'funding', 'sacrificed', 'consider', 'donation', 'money', 'tax', 'fulfilling', 'supply', 'provide', 'guaranteed', 'so_much_money', 'many_lives', 'good_deed', 'devote', 'earn', 'owing', 'repay', 'entrusted', 'investing', 'debts', 'college_fund', 'gambled', 'investment', 'devoting', 'jeopardy', 'donating', 'invest', 'sacrifices', 'afforded', 'redemption', 'expenses', 'given', 'economics', 'hardwork', 'sacrificing', 'justice', 'generosity', 'payment', 'robbing', 'privileges', 'job', 'donations', 'save', 'risking', 'restoring', 'hard_work', 'fund']","[109, 11, 62]"
150,anger,"['unhappiness', 'suffering', 'distrust']","['loathing', 'suffers', 'dementia', 'endured', 'anger', 'overcoming', 'injustice', 'grief', 'sorrow', 'treachery', 'subjected', 'illness', 'neglect', 'sufferings', 'hopelessness', 'withdrawal', 'apathy', 'cowardice', 'humiliation', 'helplessness', 'peril', 'hardship', 'stemmed', 'mourning', 'paranoia', 'failure', 'certainty', 'trauma', 'troubled', 'selfishness', 'loss', 'such_pain', 'carelessness', 'cured', 'emotional_pain', 'deceit', 'pity', 'turmoil', 'suffered', 'brutality', 'devastation', 'heartache', 'eradicated', 'separation', 'deception', 'downfall', 'affliction', 'suffer', 'human_life', 'despair', 'unhappiness', 'ignorance', 'mistrust', 'distrust', 'empathy', 'burdened', 'restlessness', 'grieving', 'experiencing', 'blindness', 'misery', 'poverty', 'suffering', 'remorse', 'betrayal', 'cynicism', 'corruption', 'isolation', 'anguish', 'fear', 'loneliness', 'delusions', 'side_effects', 'hardships', 'heartbreak', 'mental_state', 'torment', 'physical_pain', 'animosity', 'afflicted', 'resentment', 'strife', 'insanity', 'overcome', 'insecurity', 'delusion', 'abandonment', 'cruelty', 'lethargy', 'depression', 'lonliness', 'selfloathing', 'enduring', 'severity', 'struggles', 'sickness']","[52, 19, 36]"
151,politics,"['national', 'division', 'jurisdiction']","['leaders', 'operations', 'representatives', 'oceania', 'representative', 'organization', 'senate', 'agency', 'national', 'military', 'accordance', 'alliance', 'founder', 'government', 'penalties', 'elections', 'presidents', 'jurisdiction', 'nation', 'sectors', 'politics', 'ranks', 'administration', 'resident', 'congress', 'parliament', 'divisions', 'agencies', 'coalition', 'citizen', 'elected', 'organisation', 'production', 'governments', 'development', 'ranking', 'resource', 'sector', 'state', 'expansion', 'hierarchy', 'industry', 'implemented', 'governing', 'democracy', 'fallujah', 'the_united_states', 'elite', 'association', 'constitution', 'regulation', 'province', 'the_united_states_of_america', 'armed_forces', 'funded', 'partnership', 'occupation', 'capital', 'monarchy', 'govern', 'warfare', 'irraya', 'caste', 'traditionally', 'empire', 'elect', 'objectives', 'corporation', 'prime', 'provision', 'division', 'percentage']","[23, 11, 2]"
152,ship,"['lifeboat', 'waterway', 'warship']","['port', 'cavalry', 'palisade', 'argo_ii', 'boats', 'moored', 'parapet', 'fishermen', 'gangway', 'longboat', 'shuttle', 'mountainside', 'loch', 'aircraft', 'encampment', 'riverbed', 'berg', 'lifeboat', 'riverbank', 'gatehouse', 'warship', 'moat', 'ramparts', 'plateau', 'little_boat', 'hangar', 'trireme', 'raft', 'main_deck', 'warships', 'battlements', 'waterway', 'rampart', 'ravine', 'citadel', 'auxiliaries', 'cliffs', 'heights', 'marsh', 'submarine', 'jetty', 'harbor', 'gorge', 'sail', 'prow', 'hull', 'grotto', 'ship', 'nymph', 'mast', 'stern', 'oars', 'mounts', 'harbour', 'rigging', 'flagship', 'squadron', 'airship', 'main_body', 'large_ship', 'other_ship', 'quarry', 'fleet', 'small_boat', 'fjord', 'pirate_ship', 'horsemen', 'watchtower', 'barracks', 'jolly_roger', 'sailors', 'canyon', 'wharf', 'ashore', 'docks', 'drawbridge']","[39, 72, 53]"
153,clothing,"['blouse', 'clothing', 'scarf']","['sash', 'black_coat', 'overalls', 'fur_coat', 'leather_boots', 'garment', 'stocking', 'long_sleeves', 'white_apron', 'clothe', 'scarf', 'own_clothes', 'leather_jacket', 'bikini_top', 'kimono', 'denim_jeans', 'headband', 'long_sleeved_shirt', 'sweater', 'nightgown', 'slacks', 'petticoat', 'dress_shirt', 'shirt', 'white_lace', 'jumpsuit', 'denim', 'fingerless_gloves', 'red_scarf', 'undershirt', 'chemise', 'corset', 'long_dress', 'laces', 'breeches', 'nightdress', 'pencil_skirt', 'ruffles', 'skirt', 'leather_gloves', 'hoody', 'sundress', 'school_shirt', 'jeans', 'linen', 'flannel', 'camisole', 'long_coat', 'short_dress', 'jumper', 'parka', 'undergarments', 'tight_jeans', 'hems', 'leather_pants', 'clothing', 'bodice', 'silk_robe', 'sandals', 'denim_jacket', 'long_skirt', 'bottoms', 'garments', 'black_gloves', 'dress', 'trench_coat', 'white_robe', 'black_jacket', 'bottom_half', 'lingerie', 'black_material', 'shorts', 'tee_shirt', 'waistcoat', 'white_fabric', 'shawl', 'petticoats', 'robe', 'clothes', 'fleece', 'nightie', 'jacket', 'top_half', 'frills', 'wig', 'cloak', 'black_fabric', 'jean_jacket', 't_shirt', 'blazer', 'coat', 'cardigan', 'gloves', 'overcoat', 'white_blouse', 'night_gown', 'stockings', 'undergarment', 'nightshirt', 'cloth', 'trousers', 'gown', 'tshirt', 'straps', 'lace', 'blouse', 'vest', 'tights', 'tunic', 'black_lace', 'material', 'long_sleeve_shirt', 'black_bra', 'cape', 'tight_dress', 'headdress', 'singlet', 'black_boots', 'zip', 'whole_outfit', 'winter_coat', 'underneath', 'flannel_shirt', 'white_jacket', 'hospital_gown', 'hoodie', 'sweatshirt', 'suit_jacket', 'top_part', 'long_sleeve', 'fabric']","[47, 111, 66]"
154,car,"['taxi', 'seat', 'trailer']","['trailer', 'apartment_building', 'cafu00e9', 'black_car', 'booth', 'minivan', 'seat', 'mini_van', 'subway', 'big_car', 'van', 'police_car', 'parking_garage', 'bike', 'driver_seat', 'black_van', 'limousine', 'big_van', 'golf_cart', 'carpark', 'black_mustang', 'driveway', 'apartment_complex', 'student_parking_lot', 'airport', 'side_door', 'vehicle', 'drivers_seat', 'silver_car', 'sleek_black_car', 'black_truck', 'red_convertible', 'back_seat', 'passenger', 'front_passenger_seat', 'limo', 'black_suv', 'shotgun_seat', 'cab', 'white_van', 'hummer', 'terminal', 'squad_car', 'waiting_area', 'parking_lot', 'pickup_truck', 'drivers', 'parking_spot', 'black_limo', 'buggy', 'small_car', 'taxi_cab', 'parking_area', 'rental_car', 'backseat', 'driver', 'school_bus', 'drivers_side', 'own_seat', 'luggages', 'curb', 'passengers_seat', 'truck', 'passenger_side', 'pickup', 'car', 'passenger_seat', 'range_rover', 'black_jeep', 'little_car', 'passanger_seat', 'plane', 'back_seats', 'cruiser', 'black_limousine', 'passengeru2019s_seat', 'bus', 'jeep', 'the_range_rover', 'black_range_rover', 'black_mercedes', 'suv', 'seats', 'parked_car', 'luggage', 'red_car', 'rv', 'car_park', 'front_seat', 'parking_space', 'garage', 'taxi']","[1, 23, 21]"
155,strength,"['tough', 'bravery', 'unbeatable']","['unbeatable', 'honorable', 'selfless', 'admirable', 'confident', 'strong_man', 'prideful', 'capability', 'fearless', 'powerful', 'fighter', 'brave', 'skill', 'intellect', 'equal', 'toughness', 'underestimated', 'perseverance', 'strong_woman', 'hardship', 'qualities', 'vain', 'potential', 'mentality', 'virtue', 'easy', 'weakness', 'ambitious', 'cunning', 'battles', 'invincible', 'physical_strength', 'skills', 'lack', 'strived', 'ambition', 'independence', 'endurance', 'superior', 'much_power', 'disadvantage', 'brutal', 'loyalty', 'good_fighter', 'good_leader', 'talent', 'mindset', 'manliness', 'resilient', 'toughest', 'strong_will', 'gifted', 'advantages', 'charisma', 'strength', 'pride', 'formidable', 'courageous', 'discipline', 'boast', 'confidence', 'good_heart', 'morals', 'backbone', 'headstrong', 'noble', 'selfconfidence', 'heroic', 'leadership', 'weakest', 'maturity', 'ruthless', 'prowess', 'skillful', 'strong', 'independent', 'intelligence', 'bravery', 'humble', 'tough', 'resourceful', 'selflessness', 'smarts']","[37, 16, 13]"
156,technology,"['scanning', 'programmer', '3d']","['flitting', 'roamed', 'skimming', 'technology', 'dart', 'analysing', 'eyeing', 'meandered', 'glimpsing', 'rifling', 'surveys', 'examine', 'flitted', 'observing', 'navigated', 'search', 'darting', 'analyzed', 'roving', 'searched', 'scouring', 'studied', 'browsed', 'observed', 'browsing', 'sifted', 'wandering', 'scoping', 'checking', 'flicking', 'peered', 'scaned', 'inspecting', 'scoped', 'scoured', 'scrutinizing', 'flit', 'roaming', 'flickering', 'scanned', 'glancing', 'surveyed', 'examined', 'quick_scan', 'peering', 'survey', 'analysed', 'scans', 'scanning', 'glanced', 'scan', 'roved', 'wandered', 'peer', 'thumbing', 'sifting', 'eying', 'examining', 'memorizing', 'skim', 'perused', 'surveying', 'darted', 'browse', 'scrutinized', 'programmer', 'spotting', 'scrutinising', 'skimmed', 'assessing', 'gazing', 'inspect', 'inspected', 'analyzing', '3d', 'noting', 'searches', 'perusing', 'fixated', 'searching']","[60, 35, 46]"
157,breaking,"['rip', 'splitting', 'demolish']","['rip', 'break', 'pop', 'stick', 'crack', 'pry', 'torn', 'chop', 'remove', 'blow', 'slice', 'drill', 'crush', 'shredded', 'burn', 'ripe', 'shoot', 'scrap', 'plunge', 'peel', 'slit', 'hurl', 'disintegrate', 'chopped', 'shove', 'splitting', 'tear', 'leap', 'slash', 'shred', 'puncture', 'tearing', 'stab', 'crumble', 'explode', 'scrape', 'throw', 'claw', 'ripped', 'slicing', 'carve', 'split', 'pierce', 'penetrate', 'breaking', 'gouge', 'tare', 'drop', 'kick', 'rips', 'smash', 'shatter', 'shredding', 'snap', 'pull', 'whip', 'demolish', 'ripping', 'sliced', 'glue', 'bash', 'tore']","[55, 1, 49]"
158,shape_and_size,"['spaced', 'frame', 'size']","['gigantic', 'dark_wood', 'walnut', 'spaced', 'columns', 'fold', 'dwarfed', 'bronze', 'huge', 'outline', 'horizontally', 'sizes', 'shaped', 'flooring', 'giant', 'larger', 'small_one', 'large', 'wooden', 'solid', 'shape_and_size', 'towers', 'sculpture', 'tiny', 'squares', 'frames', 'square', 'interior', 'markings', 'rectangle', 'spanned', 'top_half', 'horizontal', 'outlines', 'smaller', 'intricate_designs', 'frame', 'sized', 'massive', 'cylinder', 'four_feet', 'medium', 'pillars', 'structure', 'outlined', 'figure', 'height', 'skeleton', 'build', 'circular', 'diameter', 'enlarged', 'shape', 'size', 'rectangular', 'expanded', 'oak', 'bulky', 'oval', 'triangle', 'adorned', 'smaller_ones', 'bigger', 'granite', 'length', 'exterior', 'marble', 'small', 'compact', 'brass', 'enormous', 'width', 'same_size']","[68, 25, 48]"
159,power,"['supreme', 'destroyer', 'royalty']","['dictator', 'destroyer', 'fae', 'descendent', 'greatness', 'rules', 'noble', 'birthright', 'commoner', 'seelie', 'aristocrats', 'empress', 'nobles', 'descendant', 'emperor', 'power', 'rulers', 'magicians', 'revered', 'kings', 'lords', 'equality', 'heirs', 'kingdom', 'lineage', 'monarch', 'fey', 'new_king', 'abomination', 'covenant', 'ruling', 'enslaved', 'fates', 'seer', 'commoners', 'faerie', 'sidhe', 'bloodline', 'other_kingdoms', 'upper_class', 'royal_blood', 'equals', 'own_right', 'hierarchy', 'supreme', 'equal', 'lower_class', 'royalty', 'riches', 'society', 'maidens', 'peasants', 'elite', 'vampire_world', 'nobleman', 'royal_family', 'supernatural_world', 'future_queen', 'offspring', 'tyrant', 'monarchy', 'entire_kingdom', 'nobility', 'pureblood', 'descendants', 'successor', 'royals', 'pure_blood']","[53, 7, 13]"
160,white_collar_job,"['hire', 'paperwork', 'chemist']","['personal_assistant', 'resume', 'services', 'psychiatrist', 'report', 'assistant', 'taxes', 'supervising', 'assistance', 'chemist', 'funds', 'portfolio', 'background_check', 'white_collar_job', 'extra_cash', 'clients', 'forensics', 'lawyers', 'police_department', 'hire', 'records', 'interns', 'police_force', 'documents', 'oversee', 'finances', 'department', 'second_job', 'supervisor', 'hired', 'applications', 'assistants', 'work', 'paperwork', 'divorce_papers', 'hiring', 'assisting', 'law_firm', 'mechanic', 'insurance', 'organize', 'companies', 'appointments', 'application', 'employees', 'job', 'paper_works', 'extra_money', 'warrant', 'jobs', 'meetings', 'assist', 'employer', 'supervise', 'psychologist', 'lawyer', 'delivery', 'arrangements', 'contracts', 'client', 'files', 'conference', 'agency', 'paper_work']","[43, 37, 54]"
161,animal,"['bison', 'guinea', 'lion']","['bird', 'griffin', 'pegasus', 'sheep', 'falcon', 'cat', 'badger', 'lizards', 'like_creature', 'chimera', 'dragon', 'fang', 'donkey', 'tail', 'spider', 'unicorn', 'pony', 'beast', 'cub', 'grizzly_bear', 'reptile', 'buffalo', 'small_animal', 'tusks', 'acorn', 'bison', 'feline', 'mouse', 'dog', 'gorilla', 'ghoul', 'brown_wolf', 'beetle', 'rhino', 'beaver', 'panther', 'fox', 'hare', 'giant', 'animal', 'monkey', 'serpent', 'jaguar', 'dwarf', 'boar', 'deer', 'flea', 'wild_boar', 'turtle', 'large_cat', 'coyote', 'eagle', 'octopus', 'vulture', 'antlers', 'lions', 'puma', 'prey', 'scorpion', 'mountain_lion', 'cow', 'hedgehog', 'grizzly', 'squid', 'polar_bear', 'hound', 'viper', 'cougar', 'wolverine', 'squirrel', 'guinea', 'fawn', 'lynx', 'cheetah', 'alligator', 'caterpillar', 'stag', 'monster', 'wild_cat', 'rabbit', 'ogre', 'shark', 'skeleton', 'rat', 'goat', 'bears', 'elk', 'dinosaur', 'tamer', 'colt', 'hellhound', 'foal', 'snake', 'predator', 'creature', 'swan', 'lion', 'rodent', 'demon', 'gazelle', 'frog', 'carcass', 'leopard', 'large_wolf', 'lamb', 'bunny', 'crocodile', 'rider', 'pup', 'filly', 'troll', 'cobra', 'wild_animal', 'tiger', 'snakes', 'foxes', 'lioness', 'sparrow', 'wild_beast', 'sloth', 'lizard', 'big_cat', 'nymph', 'dolphin', 'stallion', 'canine', 'canary', 'hydra', 'black_cat', 'crow', 'large_dog']","[29, 44, 37]"
162,party,"['nightclub', 'celebratory', 'formal']","['chatty', 'trendy', 'college_party', 'modest', 'dress_code', 'formal_attire', 'proper', 'dress', 'fancy', 'stylish', 'revealing', 'exclusive', 'fashionable', 'slutty', 'traditional', 'flattering', 'sophisticated', 'unusual', 'conservative', 'celebratory', 'costume_party', 'fitting', 'scandalous', 'glamorous', 'flashy', 'chic', 'classy', 'professional', 'provocative', 'underdressed', 'festive', 'casual', 'posh', 'showy', 'designer', 'informal', 'special_occasion', 'gala', 'convenient', 'odd', 'dressy', 'nightclub', 'party', 'appropriate', 'hospitable', 'pampered', 'appropriately', 'courteous', 'practical', 'shabby', 'respectable', 'mandatory', 'extravagant', 'causal', 'formal']","[41, 55, 19]"
163,terrorism,"['bomber', 'bomber', 'bomb']","['robber', 'tracker', 'object', 'trap', 'droids', 'forcefield', 'cannon', 'bomber', 'spaceship', 'aircraft', 'reactor', 'droid', 'terrorism', 'transmission', 'asteroid', 'machine', 'explosion', 'c4', 'nuke', 'grid', 'bullet', 'detonate', 'wormhole', 'generator', 'shooter', 'robbery', 'dynamite', 'fuse', 'rockets', 'chopper', 'decoy', 'cannons', 'missile', 'bullets', 'parachutes', 'rocket', 'direct_hit', 'terrorist', 'nuclear_bomb', 'shooting', 'submarine', 'bombing', 'helicopter', 'tornado', 'baby_magnum', 'tnt', 'sniper', 'bombs', 'bomb', 'explosive', 'explosives', 'airship', 'satellite', 'missiles', 'atomic_bomb', 'time_bomb', 'single_shot', 'sensors', 'force_field', 'target', 'grenade', 'drones', 'lasers', 'meteor', 'detonated', 'meteorite']","[30, 30, 2]"
164,smell,"['stench', 'stuffy', 'sulfur']","['musty', 'smells', 'decay', 'cheap_perfume', 'stench', 'stale', 'salt_water', 'mold', 'mould', 'faint_scent', 'awful_smell', 'body_odor', 'smelt', 'horrible_smell', 'mildew', 'horrible_stench', 'putrid_smell', 'permeated', 'burning_flesh', 'rotten_flesh', 'cigarette_smoke', 'faint_smell', 'musk', 'humidity', 'rot', 'overpowering', 'tobacco', 'stank', 'odor', 'smog', 'strong_scent', 'disgusting_smell', 'sewage', 'stale_air', 'chlorine', 'humid', 'humid_air', 'musky_smell', 'musky', 'putrid', 'metallic_smell', 'smelling', 'freshness', 'rotten_food', 'reeked', 'intoxicating_smell', 'strong_smell', 'pungent_smell', 'wafting', 'pungent', 'incense', 'foul_smell', 'fresh_scent', 'reeks', 'foul_stench', 'reek', 'rotting_flesh', 'stuffy', 'feces', 'stunk', 'exhaust', 'aroma', 'waft', 'rotten_eggs', 'pine', 'urine', 'burning_wood', 'burnt_flesh', 'musty_smell', 'odour', 'sulfur', 'weird_smell', 'smell', 'ozone', 'familiar_smell', 'fragrance', 'new_scent', 'scents', 'strange_smell', 'sweet_smell', 'stink', 'reeking', 'fumes', 'distinct_smell']","[58, 27, 7]"
165,disappointment,"['disapprove', 'unease', 'consternation']","['elation', 'loathing', 'twinge', 'malice', 'discontent', 'consternation', 'apprehension', 'distress', 'melancholy', 'indignation', 'hopelessness', 'agitation', 'reluctance', 'mockery', 'bitterness', 'eagerness', 'sensitivity', 'apathy', 'bravado', 'helplessness', 'displeasure', 'friendliness', 'skepticism', 'irritation', 'smugness', 'certainty', 'unease', 'revulsion', 'disappointment', 'vulnerability', 'weariness', 'inner_turmoil', 'disdain', 'anxiousness', 'guilt', 'turmoil', 'uneasiness', 'indecision', 'fierceness', 'tremor', 'dislike', 'dissatisfaction', 'trepidation', 'countenance', 'strange_sense', 'unhappiness', 'mistrust', 'distrust', 'empathy', 'familiarity', 'protectiveness', 'remorse', 'dread', 'uncertainty', 'suspicion', 'anguish', 'fear', 'contempt', 'foreboding', 'animosity', 'intimidation', 'jealously', 'resentment', 'aggression', 'disapprove', 'indifference', 'menace', 'insecurity', 'urgency', 'impatience', 'scorn', 'hostility', 'calmness', 'wariness', 'tenseness', 'desperation', 'discomfort', 'possessiveness']","[62, 60, 75]"
166,poor,"['salary', 'scarce', 'misfortune']","['poor', 'services', 'obtaining', 'beneficial', 'taxes', 'properties', 'funds', 'disposal', 'colony', 'human_life', 'sacrifices', 'inheritance', 'economy', 'misfortune', 'trade', 'profits', 'afforded', 'income', 'fortune', 'harvest', 'slavery', 'profit', 'expenses', 'necessity', 'fortunes', 'compensation', 'good_fortune', 'great_deal', 'wealth', 'rewards', 'funding', 'luxury', 'likelihood', 'scarce', 'poverty', 'expansion', 'good_deal', 'community', 'industry', 'employed', 'luxuries', 'riches', 'currency', 'guaranteed', 'salary', 'sufficient', 'privileges', 'employment', 'convenience', 'settlement', 'ambition', 'resources', 'donations', 'acquire', 'morale', 'certain_amount', 'stocks', 'campaign', 'owing', 'wages', 'therefore', 'knowledge', 'investment', 'capacity', 'percentage']","[60, 24, 26]"
167,plant,"['grassy', 'potted', 'cactus']","['wheat', 'cactus', 'grey_stone', 'lizards', 'lush_green_grass', 'slabs', 'fishes', 'birch', 'barns', 'green_trees', 'moss', 'yellow', 'fruit_trees', 'more_trees', 'vineyards', 'wildflowers', 'big_rocks', 'limestone', 'flower_beds', 'spiderwebs', 'beautiful_flowers', 'flowering', 'ponds', 'blossoms', 'grasslands', 'corn', 'vegetation', 'bison', 'rodents', 'plant_life', 'willows', 'cedar', 'bamboo', 'slush', 'tree_trunks', 'crab', 'bunnies', 'mossy', 'weeds', 'other_trees', 'full_bloom', 'tall_grasses', 'plants', 'green_leaves', 'giant', 'lush', 'black_ice', 'hippos', 'large', 'flowers', 'leafs', 'pine_trees', 'quartz', 'oak_trees', 'daffodils', 'colorful_flowers', 'alligators', 'big_trees', 'geese', 'potted', 'tropical', 'lambs', 'termites', 'apple_trees', 'crabs', 'miniature', 'shrubs', 'grassy', 'rose_bushes', 'large_trees', 'clovers', 'driftwood', 'poison_ivy', 'few_trees', 'mushroom', 'mowed', 'plant', 'groves', 'moat', 'sunflowers', 'oaks', 'swans', 'lakes', 'grass', 'pumpkins', 'dead_trees', 'different_flowers', 'oak', 'fountains', 'polar_bears', 'beavers', 'pretty_flowers', 'overgrown', 'pine', 'rolling', 'rocks', 'small_mountain', 'dandelions', 'small_patch', 'small_tree', 'other_plants', 'built', 'many_trees', 'bright_green_grass', 'manure', 'melons', 'fungi', 'purple_flowers', 'pines', 'small_trees', 'frosted', 'abundant', 'turnips', 'turkeys', 'wild_flowers', 'grasses', 'zebras', 'dead_grass', 'algae', 'boughs', 'maple', 'beautiful_trees']","[110, 80, 44]"
168,pain,"['shriek', 'screamed', 'hurtful']","['yells', 'hiss', 'piercing_scream', 'loud_squeal', 'shouting', 'wail', 'screeching', 'screech', 'shouted', 'yelp', 'little_scream', 'loud_groan', 'loud_crack', 'painful_scream', 'scream', 'terrified_scream', 'muffled_cry', 'wailed', 'small_scream', 'growl', 'shrieking', 'screams', 'loud_yelp', 'cry', 'shout', 'strangled', 'roar', 'squeak', 'high_pitch_scream', 'cringed', 'fright', 'loud_laugh', 'bloodcurdling_scream', 'yelling', 'high_pitched_scream', 'flinched', 'small_yelp', 'shreiked', 'loud_scream', 'winced', 'blood_curdling_scream', 'hissed', 'shrieked', 'gasped', 'high_pitched_squeal', 'yowl', 'screaming', 'cackling', 'blood_curling_scream', 'yell', 'hurtful', 'squeaked', 'screamed', 'pain', 'loud_noise', 'yelled', 'yelped', 'cries', 'shrieks', 'whimper', 'shrill', 'screeched', 'cried', 'cackle', 'howl', 'loud_cry', 'choking_sound', 'loud_yell', 'muffled_scream', 'yelping', 'loud_screech', 'sudden_scream', 'loud_shout', 'loud_sound', 'roared', 'howled', 'shrill_scream', 'loud_gasp', 'small_squeak', 'small_cry', 'shriek', 'girly_scream', 'gasp', 'loud_growl', 'loud_shriek', 'cackled', 'squeal']","[44, 51, 59]"
169,beauty,"['bright', 'astonishing', 'dazzling']","['majestic', 'iridescent', 'colourful', 'vibrant', 'cloudless', 'captivating', 'dazzling', 'glowing', 'glimmered', 'shimmering', 'dark', 'hue', 'gleam', 'pinkish', 'startlingly', 'coloured', 'forest_green', 'shiny', 'sparkling', 'shinny', 'crystal_blue', 'lush', 'blue', 'stormy', 'brilliantly', 'rosy', 'green', 'silvery', 'beauty', 'golden', 'breathtaking', 'blindingly', 'golden_color', 'deep_brown', 'shinned', 'mesmerizing', 'hues', 'milky', 'blinding', 'radiant', 'deep_blue', 'translucent', 'glimmering', 'luminous', 'radiance', 'emerald', 'sparkles', 'striking', 'violet', 'brightest', 'dark_color', 'cerulean', 'brilliant_blue', 'opaque', 'colorful', 'indigo', 'bright', 'vibrantly', 'light', 'smoky', 'perfect_shade', 'shining', 'astonishing', 'ghostly', 'fiery', 'glints']","[4, 60, 40]"
170,timidity,"['guarded', 'fragile', 'jittery']","['isolated', 'unnatural', 'cautious', 'imposing', 'deadly', 'defiant', 'unsettling', 'hostile', 'distressed', 'breakable', 'weary', 'dangerous', 'delicate', 'yet', 'feeble', 'timidity', 'timid', 'insignificant', 'caged', 'wary', 'remarkably', 'troubled', 'powerful', 'impenetrable', 'fearless', 'sturdy', 'vicious', 'hollow', 'frightening', 'daunting', 'forlorn', 'helpless', 'edgy', 'lethal', 'detached', 'jittery', 'strong', 'alarming', 'guarded', 'dense', 'frightened', 'monstrous', 'terrifying', 'brittle', 'frail', 'fierce', 'fragile', 'unnerving', 'docile', 'damaged', 'vulnerable', 'harmless', 'fearful']","[11, 51, 54]"
171,philosophy,"['norm', 'enrich', 'theory']","['probability', 'most_cases', 'hypothesis', 'sources', 'involvement', 'beneficial', 'limitations', 'crucial', 'perception', 'claims', 'assumption', 'factors', 'mindset', 'potential', 'conspiracy', 'gita', 'enrich', 'evolution', 'conditions', 'terms', 'prediction', 'possibility', 'context', 'theories', 'necessity', 'scientific', 'time_travel', 'methods', 'development', 'imperative', 'phenomenon', 'capabilities', 'statistics', 'concept', 'tactics', 'intellect', 'profession', 'scheme', 'genetic', 'basis', 'genetics', 'method', 'tactic', 'aspects', 'significance', 'moreover', 'importance', 'origins', 'motive', 'therefore', 'theory', 'knowledge', 'norm', 'philosophy', 'speculation']","[8, 46, 13]"
172,negotiate,"['concede', 'repayment', 'viable']","['impose', 'forthcoming', 'undermine', 'current_predicament', 'furthermore', 'beneficial', 'greater_good', 'courtship', 'utmost_importance', 'oppose', 'prudent', 'wager', 'honorable', 'legitimacy_kingdom', 'persist', 'propriety', 'liability', 'diplomacy', 'disobedience', 'discount', 'resign', 'negotiate', 'undertake', 'redemption', 'concur', 'prevail', 'shortcomings', 'candidate', 'profit', 'such_matters', 'condemn', 'necessity', 'impart', 'usefulness', 'consent', 'negotiations', 'merit', 'contend', 'forgo', 'compensation', 'entailed', 'imperative', 'validity', 'employ', 'honourable', 'viable', 'fates', 'dispute', 'bargain', 'celibacy', 'endeavor', 'compromise', 'avail', 'daresay', 'foreseen', 'obligations', 'doubtless', 'insufficient', 'repayment', 'benefited', 'concede', 'detrimental', 'discretion', 'renounce', 'yield', 'hindrance', 'shoshanna', 'bribery', 'compromised', 'folly', 'justification', 'great_importance']","[57, 32, 30]"
173,negative_emotion,"['death', 'wanted', 'tortured']","['vowed', 'meant', 'torturing', 'victims', 'death', 'misfortune', 'own_father', 'neglected', 'entire_family', 'subjected', 'tormenting', 'illness', 'claimed', 'horrors', 'die', 'beheaded', 'death_sentence', 'murder', 'imprisoned', 'tormented', 'captivity', 'slaughter', 'surely', 'yet', 'wished', 'condemned', 'torture', 'thought', 'being', 'innocents', 'brutally', 'only', 'because', 'own_parents', 'suffered', 'd', 'feared', 'life', 'beaten', 'suffer', 'negative_emotion', 'or', 'afraid', 'prison', 'deaths', 'dying', 'dead', 'slaughtered', 'if', 'believed', 'rescued', 'sacrificed', 'enslaved', 'suffering', 'knew', 'massacre', 'banished', 'worst', 'murdered', 'killed', 'own_mother', 'hunted', 'torment', 'terrified', 'threatened', 'died', 'corrupted', 'father', 'betrayed', 'very_thing', 'kill', 'killing', 'knowing', 'alive', 'might', 'plague', 'victim', 'wanted', 'tortured', 'demise']","[6, 48, 75]"
