,categories,seedwords,words,rseeds
94,swimming,['frog'],"['weasel', 'sparrow', 'paw', 'rabbit', 'parrot', 'hummingbird', 'grasshopper', 'rattlesnake', 'scorpion', 'ox', 'pig', 'ape', 'toad', 'rhino', 'moth', 'peacock', 'dolphin', 'lizard', 'mermaid', 'rooster', 'caterpillar', 'spider', 'snout', 'crow', 'pigeon', 'bee', 'crocodile', 'dragon', 'ant', 'gorilla', 'shark', 'snake', 'alligator', 'blob', 'rhinoceros', 'hippopotamus', 'nymph', 'bunny', 'penguin', 'hedgehog', 'cockroach', 'steer', 'cobra', 'turtle', 'python', 'tortoise', 'frog', 'zebra', 'claws', 'wasp', 'swan', 'bird', 'swimming', 'whiskers', 'giraffe', 'squirrel', 'monkey', 'hare', 'kangaroo', 'donkey', 'beak']",[35]
95,exotic,['paradise'],"['goddess', 'desert', 'longing', 'natural_beauty', 'mountaintop', 'jungle', 'eternal', 'good_life', 'isle', 'bush', 'eden', 'splendor', 'squalor', 'hermit', 'promised_land', 'prairie', 'lair', 'idyll', 'oasis', 'seashore', 'wilds', 'solitude', 'springtime', 'civilization', 'mythical', 'utopia', 'exotic', 'paradise', 'swamp', 'pilgrim', 'beasts', 'wasteland', 'seaside', 'lily', 'rain_forest', 'unspoiled', 'god', 'wilderness']",[16]
96,love,['dearly'],"['', 'dearly', 'love']",[13]
97,hiking,['summit'],"['everest', 'summit_conference', 'soviet_leader', 'summit', 'hiking', 'summits', 'mikhail_s_gorbachev', 'camp_david', 'world_leaders', 'international_conference', 'summit_meeting', 'reykjavik']",[71]
98,communication,['recite'],"['recount', 'memorizing', 'utter', 'memorize', 'read', 'recites', 'the_gettysburg_address', 'reciting', 'verses', 'communication', 'transcribe', 'memorized', 'psalms', 'recitation', 'recite', 'intone', 'chant', 'pronounce', 'few_words', 'scribble', 'the_pledge_of_allegiance', 'inscribe', 'recited', 'compose', 'shout', 'aloud', 'spout', 'converse']",[39]
99,hearing,['hears'],"['utters', 'interrupts', 'hearing', 'sings', 'pauses', 'hears', 'smiles', 'hear', 'heard', 'forgets', 'cringes', 'shouts', 'screams', 'laughs', 'listens']",[64]
100,order,['dictate'],"['conflict', 'dictating', 'delegate', 'compromise', 'flout', 'rethink', 'adhere', 'deviate', 'dictates', 'confine', 'control', 'bargain', 'supersede', 'police', 'legislate', 'exert', 'constrain', 'influence', 'disregard', 'shape', 'acquiesce', 'trump', 'meddle', 'cede', 'ignore', 'govern', 'sidestep', 'alter', 'interfere', 'change', 'base', 'defy', 'regulate', 'tailor', 'own_decisions', 'interpret', 'define', 'effect', 'frustrate', 'usurp', 'formulate', 'modify', 'order', 'dictated', 'tinker', 'abide', 'structure', 'conform', 'regardless', 'subject', 'dictate']",[38]
101,sympathy,['consolation'],"['good_fortune', 'sympathy', 'comfort', 'happiness', 'joy', 'pity', 'heartache', 'happy_ending', 'reassurance', 'solace', 'consolation', 'greatest_gift', 'succor', 'rejoice', 'redemption', 'heartbreak', 'humility', 'contentment', 'great_joy']",[16]
102,hygiene,['hygiene'],"['digestion', 'nurturing', 'vegetarianism', 'eating_habits', 'wellness', 'childrearing', 'dieting', 'stimulation', 'dietary', 'personal_hygiene', 'overeating', 'acupuncture', 'breastfeeding', 'holistic', 'physical_health', 'parenting', 'table_manners', 'mothering', 'diets', 'social_behavior', 'weight_control', 'behavior_modification', 'regular_exercise', 'preventive', 'motor_skills', 'body_image', 'certain_foods', 'physiological', 'habits', 'child_rearing', 'overuse', 'nutrition', 'socialization', 'physical_activity', 'physical_fitness', 'daily_living', 'proper_use', 'sociability', 'good_nutrition', 'stress_management', 'hydration', 'aids', 'hygiene', 'cleanliness', 'grooming', 'biofeedback', 'social_interaction', 'feeding', 'healthy_diet', 'eating', 'toilet_training']",[0]
103,weather,['scenery'],"['interiors', 'landscape', 'staging', 'dazzle', 'bustle', 'pyrotechnics', 'choreography', 'special_effects', 'spotlights', 'stage_direction', 'wideopen_spaces', 'visuals', 'spare', 'set_pieces', 'props', 'stage_space', 'proscenium', 'splendor', 'open_air', 'costumes', 'jennifer_tiptons', 'lighting_design', 'stagecraft', 'local_color', 'crowd_scenes', 'sound', 'lighting', 'whimsy', 'scrims', 'sound_effects', 'scrim', 'high_style', 'weather', 'marvel', 'orchestra_pit', 'decor', 'santo_loquastos', 'set_design', 'small_space', 'leisurely', 'production_design', 'vibe', 'lush', 'panorama', 'surroundings', 'stage_sets', 'grandeur', 'scenic', 'bright_lights', 'vistas', 'costume', 'swells', 'greenery', 'great_outdoors', 'natural_light', 'production_values', 'sparkle', 'set_designer', 'sunsets', 'moonlight', 'beauties', 'bright_colors', 'silhouettes', 'ornamentation', 'lighting_designer', 'small_stage', 'glitter', 'scenery', 'bare_stage', 'settings', 'visually', 'closeups', 'splendidly', 'backdrops']",[44]
104,anonymity,['discreet'],"['polite', 'anonymity', 'fussy', 'tasteful', 'dignified', 'ostentatious', 'restrained', 'reserved', 'approachable', 'deferential', 'attentive', 'stuffy', 'businesslike', 'understated', 'fastidious', 'discreet', 'brusque']",[2]
105,trust,['truthfully'],"['', 'trust', 'truthfully']",[25]
106,ancient,['primitive'],"['bourgeois', 'refined', 'austere', 'mystical', 'literal', 'rudimentary', 'benign', 'primitive', 'anachronistic', 'descriptive', 'decadent', 'cosmic', 'amorphous', 'malleable', 'naturalistic', 'unnatural', 'impersonal', 'derivative', 'archaic', 'conventionally', 'conventional', 'peculiar', 'recognizably', 'abstract', 'civilized', 'prosaic', 'modern', 'novel', 'mutable', 'banal', 'quaint', 'utilitarian', 'ancient', 'esoteric', 'timeless', 'fanciful', 'ephemeral', 'idealized', 'hermetic', 'exotic', 'sterile', 'fantastical', 'intricate', 'stylized', 'suggestive', 'elemental', 'utopian', 'impenetrable', 'artificial', 'alien', 'esthetic']",[23]
107,deception,['doubt'],"['serious_doubt', 'indication', 'doubts', 'doubt', 'deception', 'certainty', 'little_doubt']",[38]
108,fabric,['trouser'],"['fabric', 'long_skirt', 'bodysuit', 'jodhpurs', 'sleeveless', 'stole', 'wear', 'beaded', 'jeweled', 'halter', 'pleated_skirts', 'cardigan', 'pullovers', 'trouser', 'manolo_blahnik', 'bluejeans', 'leggings', 'bodices', 'turtleneck', 'strapless', 'tweed', 'quilted', 'girdle', 'flannel', 'fake_fur', 'unbuttoned', 'appliqued', 'pleated', 'sequined', 'velvet', 'stiletto', 'cardigans', 'sleeved', 'bustier', 'suede', 'short_skirt', 'garters', 'fitted', 'baggy', 'corduroy', 'plaid']",[100]
109,air_travel,['aircraft'],"['radar', 'helicopters', 'jetliners', 'civilian_aircraft', 'passenger_jets', '757', 'jet', 'airliners', 'commercial_aircraft', 'dc10', 'f14', 'the_air_force', 'a10', 'pilots', 'payload', 'jet_engines', 'warships', 'other_planes', 'small_aircraft', 'f16', '747', 'fighter_planes', 'satellites', 'fighter_jets', 'tankers', 'other_aircraft', '767', 'commercial_airliners', 'engines', 'awacs', 'cargo', 'shuttles', 'submarines', 'b2', 'submarine', 'vessels', 'missile', 'jets', 'warplanes', 'refueling', 'jet_fighters', 'md11', 'airbus', 'reconnaissance', 'fleet', 'commercial_jets', 'space_shuttles', 'bombers', 'boeing', 'cessna', 'airliner', 'air_travel', 'planes', 'aircraft', 'cargo_planes', 'cockpits', '737', 'airplanes', 'destroyers', 'boeing_737', 'missiles', 'cruise_missiles', 'plane', 'military_planes', 'c130', 'ships', 'f15', 'aircraft_carriers', 'military_aircraft', 'small_planes', 'the_air_forces', 'radars']",[24]
110,fight,['troop'],"['enlisted_men', 'afghan_soldiers', 'guardsmen', 'barracks', '101st_airborne_division', 'patrol', 'squads', 'medics', 'man', 'marines', 'young_soldiers', 'afghan', 'brigade', 'soldiers', 'uniformed', 'commandos', 'regiment', 'red_cross', 'basilan', 'armed_guards', 'commando', 'fatigues', 'conscripts', 'camouflage_uniforms', 'jeeps', 'armed_soldiers', 'boy_scouts', 'cavalry', 'french_soldiers', 'armored_personnel_carrier', 'troop', 'military_unit', 'escort', 'militiamen', 'paratroopers', 'commandant', 'armored_cars', 'garrison', '10th_mountain_division', 'former_soldiers', 'submachine_guns', 'infantry', 'fight', '82nd_airborne_division', 'brigades', 'other_refugees', 'military_police', 'battalions', 'airmen', 'other_troops', 'manned', 'special_forces', 'marine', 'local_men', 'army_troops', 'camouflage_fatigues', 'plainclothes', 'somali', 'automatic_rifles', 'humvees', 'battalion', 'escorts', 'm16', 'other_soldiers', 'the_green_berets', 'the_first_armored_division', 'armored_vehicles', 'squadrons', 'aviators', 'tribesmen', 'platoons', 'infantrymen', 'escorting', 'british_soldiers', 'flak_jackets', 'green_berets', 'platoon', 'civilian_clothes', 'united_states_marines', 'the_british_army', '82d_airborne_division', 'national_guardsmen', 'squadron', 'militia']",[28]
111,dominant_personality,['pushy'],"['pompous', 'impulsive', 'ornery', 'wacky', 'moody', 'excitable', 'sarcastic', 'egotistical', 'grumpy', 'impetuous', 'stubborn', 'standoffish', 'overbearing', 'corny', 'dominant_personality', 'argumentative', 'flippant', 'macho', 'narcissistic', 'haughty', 'preachy', 'pushy', 'glib', 'childish', 'neurotic', 'manipulative', 'petulant', 'introverted', 'affectionate', 'boastful', 'spoiled', 'mischievous', 'easygoing', 'condescending', 'imperious', 'empathetic', 'smug', 'humorless', 'uptight', 'devious', 'naughty', 'sanctimonious', 'manly', 'goofy', 'hyper', 'obnoxious', 'cranky', 'inquisitive', 'judgmental', 'whiny', 'snobbish', 'bossy']",[15]
112,music,['duet'],"['peter_boal', 'lyric', 'giselle', 'danced', 'tamino', 'ms_monk', 'love_duet', 'wotan', 'mr_petronio', 'ailey', 'george_balanchines', 'swan_lake', 'pas', 'mime', 'interludes', 'arias', 'siegfried', 'yvonne_borree', 'ms_kistler', 'coppelia', 'vocally', 'maria_kowroski', 'fourth_movement', 'acoustic_guitar', 'amanda_mckerrow', 'coda', 'waltz', 'aria', 'act_ii', 'act_iii', 'dances', 'affectingly', 'second_movement', 'susan_jaffe', 'adam_luders', 'margaret_tracey', 'entire_cast', 'last_act', 'mr_boal', 'other_dancers', 'nilas_martins', 'finale', 'ms_weese', 'fugue', 'pamina', 'singing', 'lourdes_lopez', 'first_solo', 'robert_la_fosse', 'last_movement', 'kyra_nichols', 'damian_woetzel', 'rodolfo', 'first_movement', 'backup_singers', 'first_act', 'medley', 'ballad', 'rendition', 'la_bayadere', 'mr_woetzel', 'duets', 'rhythmically', 'third_movement', 'third_act', 'mr_stiefel', 'mad_scene', 'jock_soto', 'offenbach', 'deux', 'adagio', 'alexandra_ansanelli', 'sieglinde', 'opening_number', 'james_fayette', 'cappella', 'figaro', 'benjamin_millepied', 'cherubino', 'angel_corella', 'waltzes', 'title_song', 'wendy_whelan', 'partnered', 'cadenza', 'solos', 'lulu', 'opening_movement', 'jenifer_ringer', 'ms_childs', 'mr_corella', 'mr_hubbe', 'encores', 'lullaby', 'diana_white', 'darci_kistler', 'ballerina_role', 'nikolaj_hubbe', 'sleeping_beauty', 'albert_evans', 'julie_kent', 'don_quixote', 'charles_askegard', 'choreographically', 'mezzosoprano', 'partnering', 'ms_whelan', 'solo', 'ballads', 'music', 'divertissement', 'philip_neal', 'siegmund', 'ariadne', 'slow_movement', 'tom_gold', 'second_act', 'mingus', 'heather_watts', 'helene_alexopoulos', 'duet', 'ethan_stiefel', 'mr_bocca', 'onegin', 'turandot']",[94]
113,vehicle,['ship'],"['titanic', 'small_boats', 'rig', 'rough_seas', 'freighters', 'jet', 'parachute', 'home_port', 'tugboat', 'merchant_ships', 'port', 'sailors', 'cargo_ships', 'barges', 'international_waters', 'fishing_boat', 'cruise_ship', 'crewman', 'lifeboats', 'airliner', 'sea', 'warship', 'kursk', 'cargo_plane', 'landing', 'other_boats', 'small_planes', 'docking', 'frigate', 'yacht', 'lifeboat', 'harbor', 'new_york_harbor', 'life_raft', 'ocean_liner', 'ship', 'rafts', 'navigator', '747', 'landing_gear', 'airstrip', 'vessel', 'tankers', 'seaplane', 'crew_members', 'qe2', 'fleet', 'cargo_ship', 'crew_member', 'cessna', 'spaceship', 'small_plane', 'the_arabian_sea', 'airfield', 'trawler', 'c130', 'ships', 'crew', 'concorde', 'oil_tanker', 'sail', 'balloon', 'navy_ships', 'other_ships', 'mast', 'boats', 'jetliner', 'schooner', 'propeller', 'hull', 'skiff', 'submarine', 'tanker', 'takeoff', 'vehicle', 'reef', 'flight', 'other_vessels', 'ferry', 'high_seas', 'the_coast_guard', 'planes', 'freighter', 'boat', 'crewmen', 'capsized', 'exxon_valdez', 'cockpit', 'man_crew', 'ashore', 'airplane', 'divers', 'atlantis', 'barge', 'cargo', 'sailboat', 'pilot', 'nuclear_submarine', 'vessels', 'aircraft_carrier', 'pontoons', 'wreck', 'aboard', 'small_boat', 'mir', 'flotilla', 'aircraft', 'engine_room', 'pier', 'helicopter', 'stern', 'cruiser', 'dock', 'plane', 'squadron']",[92]
114,politeness,['admiration'],"['graciousness', 'bluntness', 'affection', 'equanimity', 'admiration', 'gratitude', 'regret', 'reticence', 'passion', 'grudging_respect', 'sympathy', 'good_humor', 'impatience', 'wonderment', 'eloquence', 'reverence', 'selfassurance', 'bravado', 'disdain', 'puzzlement', 'erudition', 'enthusiasm', 'curiosity', 'distaste', 'politeness', 'loathing', 'boldness', 'appreciation', 'disgust', 'delight', 'dislike', 'deep_respect', 'indignation', 'strong_opinions', 'exasperation', 'ambivalence', 'awe', 'candor', 'bewilderment', 'envy', 'derision', 'fervor', 'bafflement', 'befuddlement', 'modesty', 'thoughtfulness', 'ardor', 'adulation', 'pride', 'bemusement', 'intellect', 'idealism', 'incredulity', 'fondness', 'condescension', 'admirers', 'empathy', 'naivete', 'frankness', 'amazement', 'devotion', 'stoicism', 'humility', 'sincerity', 'deep_affection', 'scorn', 'adoration', 'astonishment']",[49]
115,toy,['playing'],"['plays', 'performing', 'playing', 'play', 'skating', 'played', 'toy']",[51]
116,farming,['wilderness'],"['redwoods', 'desert', 'farming', 'exotic_species', 'habitats', 'natural_beauty', 'grand_canyon', 'pastures', 'natural_state', 'prairies', 'jungle', 'lakes', 'forests', 'deserts', 'marsh', 'swamps', 'adirondacks', 'shores', 'open_fields', 'mountains', 'wildlife', 'dunes', 'streams', 'wilderness_areas', 'woods', 'pine_barrens', 'canyon', 'forest', 'grasslands', 'prairie', 'natural_habitat', 'pasture', 'rivers', 'rain_forests', 'tundra', 'seashore', 'habitat', 'hills', 'countryside', 'ecosystem', 'yellowstone', 'lake', 'coastline', 'everglades', 'wilds', 'solitude', 'land', 'woodland', 'woodlands', 'estuary', 'yellowstone_national_park', 'lands', 'meadows', 'ponds', 'civilization', 'national_park', 'wilderness', 'paradise', 'plains', 'swamp', 'the_great_plains', 'natural_environment', 'wasteland', 'marshes', 'farmland', 'rain_forest', 'wolves', 'unspoiled', 'pacific_northwest', 'marshland', 'frontier', 'valley']",[36]
117,meeting,['consult'],"['brief', 'advise', 'scrutinize', 'inquire', 'meeting', 'consult', 'submit', 'consultation', 'discuss', 'contact', 'consultations', 'instruct', 'notify', 'consulted', 'request', 'inform', 'counsel', 'recommend', 'review']",[45]
118,war,['garrison'],"['interior_ministry_troops', 'zvornik', 'travnik', 'turkish_soldiers', 'tuzla', 'tikrit', 'bagram', 'army_barracks', 'sulaimaniya', 'knin', '101st_airborne_division', 'serbian_troops', 'serbian_fighters', 'khost', 'freetown', 'brigade', 'taliban_soldiers', 'zakho', 'erbil', 'prijedor', 'croatian_forces', 'jalalabad', 'basilan', 'jaffna', 'karbala', 'nasiriya', 'ramadi', 'mitrovica', 'western_bosnia', 'american_base', 'asmara', 'government_forces', 'southern_port', 'british_troops', 'rebel_fighters', 'mosul', 'eastern_turkey', 'grbavica', 'besieged_city', 'french_soldiers', 'garrisons', 'khafji', 'central_iraq', 'rebel_troops', 'militiamen', 'gardez', 'border_area', 'taliban_fighters', 'bosnian_forces', 'american_marines', 'brcko', 'bamiyan', 'safwan', 'paratroopers', 'vukovar', 'maglaj', 'chechen_capital', 'heavy_artillery', 'cerska', 'garrison', 'iranian_border', 'jajce', 'french_forces', 'southeastern_turkey', 'mindanao', 'bunia', 'taliban_troops', 'northern_bosnia', 'dagestan', 'northern_afghanistan', 'rebel_soldiers', 'al_qaeda_fighters', 'mostar', 'kunduz', 'vitez', 'airfield', 'sidon', 'government_soldiers', 'pakistani_border', 'air_attack', 'north_vietnamese', 'thai_border', 'zenica', 'bardera', 'mazarisharif', 'military_headquarters', 'army_troops', 'soviet_soldiers', 'war', 'osijek', 'central_bosnia', 'herat', 'dili', 'huambo', 'afghan_border', 'turkish_border', 'pakistani_troops', 'iraqi_border', 'held_territory', 'french_troops', 'eastern_afghanistan', 'indian_troops', 'local_commander', 'helicopter_gunships', 'government_troops', 'paramilitary_forces', 'mountainous_region', 'kisangani', 'mount_igman', 'military_base', 'eastern_bosnia', 'kurdish_guerrillas', 'tetovo', 'southern_afghanistan', 'fierce_fighting', 'turkish_troops', 'dohuk', 'kismayu', 'goma', 'umm_qasr', 'northern_town', 'basra', 'western_iraq', 'several_villages', 'bijeljina', 'united_nations_soldiers', 'united_states_marines', 'monrovia', 'bukavu', 'syrian_border', 'southern_iraq', 'serbian_nationalist_forces', 'northern_province', 'british_forces', 'southern_island']",[63]
119,speaking,['refer'],"['refer', 'refers', 'referred', 'speaking', 'describe']",[35]
120,listen,['phone'],"['switchboard', 'laptop', 'speakerphone', 'home_phone', 'email', 'incoming_calls', 'cellphone', 'listen', '5561992', 'modem', 'pay_phone', 'fax_machine', 'answering_machine', 'callers', 'answering_service', 'cellular_telephone', 'answering_machines', 'phone_lines', 'faxes', 'cell_phone', 'dialing', 'recorded_message', 'dialed', 'headset', 'phone_line', 'pager', 'telephones', 'caller', 'beeper', 'busy_signal', 'front_desk', 'handset', 'telephone_line', 'mobile_phone', 'telephone', 'phone_company', 'phone', 'voice_mail', 'phoning', 'dial', 'caller_id', 'car_phone', 'cellular_phone', 'phones', 'doorbell', 'phone_call', 'phone_number', 'dial_tone']",[80]
121,urban,['locally'],"['', 'locally', 'urban']",[34]
122,shopping,['advertise'],"['package', 'market', 'stock', 'hawk', 'advertise', 'advertisements', 'advertised', 'marketing_tool', 'ads', 'marketing', 'marketers', 'advertisers', 'advertising', 'distribute', 'peddle', 'tout', 'shopping', 'direct_mail']",[25]
123,disgust,['unhappiness'],"['disquiet', 'regret', 'growing_frustration', 'resentments', 'guarded_optimism', 'wariness', 'growing_sense', 'timidity', 'disgust', 'frustrations', 'antagonism', 'discontent', 'distress', 'deep_resentment', 'pessimism', 'dissension', 'outrage', 'feelings', 'anxiety', 'dismay', 'apprehension', 'skepticism', 'strong_emotions', 'indecision', 'bitter_feelings', 'reticence', 'mistrust', 'antipathy', 'resentment', 'disapproval', 'bad_feelings', 'revulsion', 'distaste', 'distrust', 'sentiments', 'cynicism', 'hostility', 'perplexity', 'consternation', 'negative_reaction', 'disappointment', 'mixed_emotions', 'rancor', 'misgivings', 'predicament', 'disdain', 'puzzlement', 'disaffection', 'hurt_feelings', 'animosity', 'anxieties', 'uneasiness', 'indignation', 'deep_frustration', 'exasperation', 'discouragement', 'bewilderment', 'helplessness', 'strong_feelings', 'irritation', 'anguish', 'weariness', 'acrimony', 'unhappiness', 'optimism', 'defensiveness', 'deep_disappointment', 'disillusionment', 'discomfort', 'anger', 'disenchantment', 'impatience', 'annoyance', 'alienation', 'bitterness', 'sentiment', 'confusion', 'indifference', 'hesitancy', 'insecurity', 'displeasure', 'dislike', 'nervousness', 'ambivalence', 'bafflement', 'frustration', 'incredulity', 'dissatisfaction', 'elation', 'unease', 'discord', 'cautious_optimism', 'agitation', 'apathy', 'ill_will', 'deep_concern']",[55]
124,fire,['fire'],"['sniper_fire', 'fire_department_officials', 'fire_extinguisher', 'falling_debris', 'snipers', 'small_fires', 'black_smoke', 'flammable_liquid', 'machinegun_fire', 'gun_battle', 'arsonist', 'blaze', 'fire_alarm', 'burning', 'fire', 'blast', 'explosion', 'gunfire', 'explosions', 'other_firefighters', 'arson', 'thick_smoke', 'brush_fire', 'conflagration', 'grenade', 'fire_department_spokesman', 'booby', 'afire', 'arsonists', 'huge_explosion', 'firebomb', 'small_fire', 'intense_heat', 'forest_fire', 'fires', 'burning_building', 'fire_officials', 'burned', 'looters', 'blazes', 'alarm_fire', 'ablaze', 'pipe_bomb', 'fireball', 'firefighters', 'fire_marshals', 'gunfight', 'tear_gas', 'fumes', 'disturbance', 'suspicious_fire', 'fire_department', 'inferno', 'flames', 'fatal_fire', 'armored_vehicle', 'vandals', 'heavy_smoke', 'smoke', 'blasts', 'gas_leak', 'electrical_fire']",[55]
125,tool,['metal'],"['alloy', 'mesh', 'plastic', 'cardboard', 'metal', 'latex', 'welding', 'masonry', 'concrete', 'bricks', 'kevlar', 'nylon', 'plaster', 'drywall', 'resin', 'rubber', 'wood', 'roofing', 'blades', 'vinyl', 'copper_wire', 'covering', 'wallboard', 'shaft', 'tile', 'lumber', 'epoxy', 'filament', 'fuses', 'trusses', 'tool', 'stainless_steel', 'pipes', 'enamel', 'carbon_fiber', 'chrome', 'pipe', 'metal_parts', 'sheet_metal', 'coil', 'chisel', 'fiberglass', 'rivets', 'handles', 'tubing', 'wax', 'coils', 'iron', 'rods', 'steel_rods', 'lathe', 'plexiglas', 'polyethylene', 'graphite', 'kiln', 'welded', 'aluminum', 'cement', 'pistons', 'fibers', 'beams', 'titanium', 'tiles', 'tar', 'plexiglass', 'tungsten', 'steel_beams', 'foam', 'copper', 'tin', 'steel', 'cast_iron', 'plywood']",[69]
126,phone,['device'],"['electronic_devices', 'laptop', 'microchip', 'computer_chip', 'computer_program', 'other_devices', 'mouse', 'wirelessly', 'detector', 'device', 'remote_control', 'computer', 'remote', 'digital_information', 'gadget', 'central_computer', 'radio_signal', 'antenna', 'capsule', 'transmitter', 'machine', 'circuits', 'personal_computer', 'black_box', 'special_software', 'lasers', 'cartridge', 'disk_drive', 'transponder', 'scanner', 'camcorder', 'plasma', 'battery', 'radio_waves', 'desktop_computer', 'new_device', 'sensors', 'phone', 'electronic_device', 'robot', 'kit', 'electrical_signals', 'radio_signals', 'software_program', 'joystick', 'circuitry', 'stylus', 'laser', 'air_bag', 'computer_mouse', 'circuit_board', 'sensor', 'molecule', 'devices', 'microprocessor', 'hard_disk', 'computer_user', 'user', 'module', 'new_machine', 'palmtop', 'electrodes']",[8]
127,gain,['benefit'],"['benefited', 'benefits', 'benefiting', 'subsidize', 'gain', 'benefit']",[17]
128,sound,['grumbling'],"['fretted', 'carping', 'complain', 'agitated', 'sniping', 'exasperated', 'groused', 'fuming', 'salivating', 'griping', 'annoyed', 'sound', 'gripe', 'fretting', 'skittish', 'irked', 'grumble', 'complaining', 'grousing', 'griped', 'clamoring', 'smarting', 'irritated', 'disgruntled', 'seething', 'jittery', 'grumbling', 'bickering', 'angering', 'rankled', 'grouse', 'chafe', 'gloating', 'rumblings', 'fret', 'grumbled']",[27]
129,injury,['irreparable'],"['more_damage', 'mental_anguish', 'so_much_damage', 'significant_damage', 'correctable', 'unforeseen', 'disfigurement', 'economic_loss', 'even_death', 'catastrophic', 'longterm_damage', 'further_damage', 'permanent_damage', 'serious_harm', 'serious_damage', 'incalculable', 'injury', 'emotional_stress', 'grievous', 'unanticipated', 'inflicting', 'collateral', 'psychological_damage', 'crippling', 'avoidable', 'bodily_injury', 'irreparable_damage', 'inflicts', 'other_damage', 'inflict', 'disabling', 'misjudgment', 'severe_damage', 'irreparable', 'physical_damage', 'debilitating', 'considerable_damage', 'great_damage', 'lasting_damage']",[73]
130,sailing,['balmy'],"['warm_temperatures', 'misty', 'dreary', 'wintertime', 'windy', 'afternoon_sun', 'sunny', 'verdant', 'overcast', 'tranquil', 'wintry', 'new_moon', 'icy', 'dank', 'damp', 'light_snow', 'temperate', 'warm_day', 'torrid', 'permitting', 'balmy', 'bright_sun', 'sunny_day', 'blustery', '50_degrees', 'sunny_days', 'restful', 'colder', 'snowfall', 'sailing', 'placid', 'windswept', 'warms', 'full_moon', 'muggy', 'chilly', 'springtime', 'high_summer', 'festive', 'foggy', 'coldest', '100_degrees', 'heavenly', 'uncrowded', 'snowy', 'frigid', 'humid', 'muddy', 'downpours', 'sea_breeze', 'deserted', 'sandy', 'sweltering', 'steamy', 'rainy', 'cloudy', 'cloudless', 'dusty', 'cold_day', 'hot_days', 'unseasonably', '70_degrees', 'mr_gadomski', 'snowing', 'midwinter', 'sleepy', 'higher_elevations']",[49]
131,rage,['murderous'],"['rebellious', 'savage', 'amoral', 'sadistic', 'pitiable', 'brutish', 'shadowy', 'malevolence', 'vile', 'benevolent', 'narcissistic', 'hapless', 'bigoted', 'pathological', 'implacable', 'maniacal', 'grotesque', 'petty', 'murderous', 'deranged', 'pitiless', 'torturer', 'devious', 'wanton', 'barbaric', 'villainy', 'monstrous', 'chillingly', 'intrigues', 'terrifying', 'homicidal', 'addled', 'satanic', 'depraved', 'brutal', 'spiteful', 'diabolical', 'anarchic', 'treachery', 'menacing', 'saintly', 'incites', 'manipulative', 'tortured', 'inhumanity', 'despot', 'loathsome', 'tortures', 'repressed', 'submissive', 'venal', 'black_magic', 'rage', 'crazed', 'heartless', 'abject', 'sinister', 'savagery', 'irredeemably', 'conniving', 'ruthless', 'betrayals', 'habitual', 'stereotypical', 'grisly', 'malevolent', 'demonic', 'senseless', 'tyrannical', 'grotesquely', 'depravity', 'messianic', 'wicked', 'sadism', 'hateful', 'farcical', 'bloodthirsty', 'vicious', 'mercenary', 'amorous', 'rapacious', 'lunatic', 'madmen', 'butchery', 'cunning', 'psychopath', 'sordid', 'repulsive', 'outlaw', 'vengeful', 'sadist', 'pious', 'demented', 'bloody', 'inhuman', 'wickedness', 'feckless', 'duplicitous', 'merciless']",[13]
132,science,['class'],"['middle_school', 'sixth_grade', 'other_students', 'classmates', 'kindergartners', 'aged_men', '10th_grade', 'high_school', 'classroom', 'students', 'grade', 'high_school_students', 'eighth_grade', 'upperclassmen', 'public_school', 'college', 'school', 'grades', 'class', 'pupils', 'student_body', 'classes', 'science', 'ninth_grade', 'student']",[89]
133,work,['construction'],"['new_development', 'excavation', 'construction_projects', 'completion', 'residential_development', 'demolition', 'master_plan', 'new_housing', 'queens_west', 'redeveloping', 'major_projects', 'restoration', 'expansion', 'redeveloped', 'more_buildings', 'environmental_cleanup', 'residential_use', 'existing_buildings', 'repair', 'rezoned', 'housing_development', 'trade_center_site', 'private_developers', 'project', 'relocation', 'new_construction', 'work', 'renovation_work', 'refurbishment', 'mixeduse_development', 'rebuilding', 'office_space', 'new_road', 'rail_line', 'remodeling', 'projects', 'office_tower', 'new_building', 'redevelopment', 'reconstruction', 'office_towers', 'leasing', 'new_structures', 'complex', 'office_buildings', 'landscaping', 'new_roads', 'construction', 'cleanup', 'existing_building', 'residential_buildings', 'second_avenue_subway', 'refurbishing', 'development_project', 'vacant_land', 'restoration_project', 'construction_work', 'new_buildings', 'building', 'renovation', 'new_bridge', 'retail_center', 'new_complex', 'industrial_park', 'renovations', 'development_plan', 'piers', 'new_terminal', 'renovating', 'renovation_project', 'metrotech', 'power_plant', 'major_renovation', 'entire_project', 'road_improvements', 'rezoning', 'commercial_space', 'private_developer', 'apartment_towers', 'commercial_development', 'major_renovations', 'extensive_renovations', 'riverfront', 'builders', 'other_improvements', 'development', 'first_phase', 'new_station', 'city_land', 'the_brooklyn_navy_yard', 'commercial_buildings', 'construction_project', 'other_projects', 'upgrading', 'new_office_buildings', 'razing', 'first_building', 'parkland', 'design_work', 'redevelop', 'such_projects', 'repair_work', 'road_construction']",[38]
