,categories,seedwords,words,rseeds
147,shame,"['shame', 'contempt', 'pitiful', 'conscience', 'sorrowful']","['aggression', 'spite', 'humiliation', 'disdain', 'insecurity', 'carelessness', 'conscience', 'sickened', 'cruelty', 'menace', 'scorn', 'certainty', 'emotion', 'arrogance', 'torment', 'denial', 'sorrowful', 'naught', 'sadness', 'pity', 'hatred', 'yearning', 'selfloathing', 'guilt', 'betrayal', 'empathy', 'ridicule', 'resentment', 'contempt', 'anguish', 'dislike', 'deception', 'apathy', 'helplessness', 'grief', 'despair', 'uncertainty', 'sorrow', 'desperation', 'fierceness', 'bitterness', 'vulnerability', 'smugness', 'melancholy', 'accusation', 'shameful', 'sympathy', 'hopelessness', 'disappointment', 'discontent', 'pride', 'misery', 'selfishness', 'defiance', 'ignorance', 'fear', 'judgement', 'mockery', 'remorse', 'cowardice', 'foolishness', 'intimidation', 'loathing', 'conviction', 'stubbornness', 'hostility', 'shame', 'revulsion', 'pitiful', 'unhappiness', 'innocence', 'brutality', 'animosity', 'compassion', 'malice', 'deceived', 'wretched', 'distrust', 'indifference', 'regret', 'wickedness', 'longing', 'betraying', 'bravado', 'sentiment']","[67, 69, 9, 76, 15]"
148,torment,"['scorn', 'penance', 'dreadful', 'bullying', 'cripple']","['tendencies', 'failures', 'unjust', 'disliking', 'intolerable', 'hateful', 'carelessness', 'befriending', 'hated', 'hating', 'sickens', 'insulting', 'disappointing', 'cruelty', 'scorn', 'outbursts', 'bullying', 'verbal_abuse', 'despise', 'penance', 'harassment', 'injustice', 'torment', 'pitying', 'horrible', 'punishing', 'snide_remarks', 'hardship', 'dreadful', 'ridicule', 'brainwashed', 'loathed', 'delusion', 'ridiculed', 'loathe', 'extreme', 'discrimination', 'infatuation', 'cripple', 'misfortune', 'shunned', 'petty', 'despising', 'especially', 'abuse', 'suffering', 'unrequited_love', 'devastating', 'tolerated', 'detest', 'worst_kind', 'cruel', 'corrupt', 'unworthy', 'recklessness', 'misunderstood', 'degraded', 'shameful', 'association', 'corrupting', 'selfishness', 'spiteful', 'downfall', 'despised', 'bad_luck', 'untrustworthy', 'verbal', 'awful_things', 'mistreated', 'tormented', 'suicidal', 'homosexuality', 'cowardice', 'pitied', 'failure', 'subjected', 'meaningless', 'unwanted', 'mental_illness', 'aggravating', 'detested', 'influencing', 'judged', 'simple_fact', 'tormenting', 'criticizing', 'delusions', 'excluded', 'deceived', 'brutal', 'wronged', 'tolerating', 'belittled', 'physical_abuse']","[38, 27, 4, 90, 6]"
149,economics,"['merchant', 'banking', 'costly', 'expensive', 'economics']","['respectable', 'cheaper', 'flashy', 'grand', 'pricey', 'salary', 'owning', 'traditional', 'charitable', 'properties', 'income', 'purchase', 'cheaply', 'farming', 'wealthy', 'exceptional', 'costly', 'finest', 'convenience', 'middle_class', 'elaborate', 'discount', 'impractical', 'prices', 'fancy', 'businesses', 'rich', 'impressive', 'maintenance', 'sales', 'catered', 'collector', 'architecture', 'collections', 'ordinarily', 'shabby', 'trade', 'antiques', 'medieval', 'budget', 'expansive', 'exclusive', 'valuable', 'imported', 'sale', 'influential', 'tourist', 'standard', 'sell', 'lodging', 'cheap', 'wages', 'designer', 'priced', 'manufactured', 'advertised', 'real_estate', 'designers', 'luxurious', 'affordable', 'posh', 'excellent', 'billionaire', 'banking', 'adequate', 'billionaires', 'extravagant', 'taxes', 'gaudy', 'donated', 'expensive', 'profession', 'advertising', 'luxuries', 'businessman', 'durable', 'efficient', 'other_companies', 'beneficial', 'educated', 'rich_people', 'banker', 'sold', 'estates', 'cheapest', 'ideal', 'glamorous', 'profitable', 'stocks', 'trading', 'limited', 'investment', 'merchant', 'prosperous', 'practical', 'donations', 'suitable', 'wealthiest', 'investments', 'partial', 'industry', 'local', 'antique', 'quality', 'sentimental_value', 'economics', 'eighties', 'modern', 'housing', 'currency', 'department', 'outdated', 'accommodation', 'economy', 'bachelor', 'authentic', 'du00e9cor', 'insurance', 'luxury', 'fortune', 'reliable', 'good_deal', 'diverse', 'convenient', 'black_market', 'lavish', 'prestigious']","[15, 27, 95, 42, 94]"
150,anger,"['agitation', 'infuriated', 'condemnation', 'revulsion', 'jealousy']","['aggression', 'possessiveness', 'humiliation', 'disapproval', 'disdain', 'other_emotions', 'own_anger', 'mistrust', 'insecurity', 'sickened', 'scorn', 'menace', 'fury', 'repulsion', 'jealously', 'more_anger', 'skepticism', 'anxiousness', 'arrogance', 'impatience', 'pure_rage', 'sadness', 'twinge', 'wariness', 'apprehension', 'hatred', 'incredulity', 'guilt', 'betrayal', 'empathy', 'resentment', 'contempt', 'eagerness', 'anguish', 'dislike', 'condemnation', 'apathy', 'helplessness', 'pure_fear', 'indignation', 'pure_hatred', 'mortification', 'agitation', 'irritation', 'uncertainty', 'protectiveness', 'desperation', 'fierceness', 'uneasiness', 'smugness', 'bitterness', 'vulnerability', 'trepidation', 'accusation', 'dread', 'unease', 'aggravation', 'harshness', 'hopelessness', 'sympathy', 'disappointment', 'discontent', 'seething', 'defiance', 'deep_sadness', 'jealousy', 'annoyance', 'fear', 'mockery', 'remorse', 'so_much_anger', 'playfulness', 'displeasure', 'so_much_hatred', 'anger', 'loathing', 'revulsion', 'hostility', 'determination', 'curiousity', 'unhappiness', 'pure_anger', 'animosity', 'malice', 'distrust', 'indifference', 'outrage', 'infuriated', 'longing', 'envy', 'bravado', 'pure_hate', 'rage', 'elation', 'inner_turmoil']","[72, 35, 18, 20, 55]"
151,politics,"['society', 'regime', 'ideology', 'liberation', 'revolutionary']","['utopia', 'hierarchy', 'ideals', 'evolution', 'independence', 'everyday_life', 'moreover', 'modern_world', 'laws', 'universal', 'government', 'humankind', 'affairs', 'wealth', 'yagya', 'human_race', 'prejudice', 'equality', 'traditions', 'obligations', 'mankind', 'human_life', 'merit', 'other_races', 'basis', 'blossoming', 'society', 'discrimination', 'revolutionary', 'liberation', 'morality', 'governments', 'limitations', 'religion', 'development', 'human_beings', 'ruling', 'warfare', 'religions', 'politics', 'necessity', 'unity', 'human_society', 'persecution', 'conformity', 'human_nature', 'poverty', 'individuals', 'sole_purpose', 'oneself', 'association', 'integrity', 'culture', 'ideology', 'yog', 'nobility', 'nation', 'monarchy', 'societies', 'community', 'regime', 'morals', 'values', 'beliefs', 'democracy', 'individual', 'organization', 'corruption', 'supernatural_world', 'upper_class', 'slavery', 'creations', 'enlightenment', 'aspects', 'islam', 'primarily', 'individuality', 'organisation', 'christianity', 'communities']","[55, 65, 37, 5, 34]"
152,ship,"['steamer', 'marine', 'crewman', 'submarine', 'seaman']","['guard', 'behemoth', 'small_army', 'necromancer', 'troop', 'ranger', 'fleet', 'garrison', 'crewman', 'corporal', 'warships', 'gaul', 'chitauri', 'outpost', 'commander', 'samus', 'trader', 'baby_magnum', 'squire', 'galley', 'swat_team', 'soilders', 'droid', 'warship', 'flagship', 'sentinel', 'imperial', 'pirate_ship', 'courier', 'jarl', 'solider', 'cavalry', 'raiders', 'eagle', 'squadron', 'warden', 'mcgill', 'turret', 'sergeant', 'admiral', 'vanguard', 'marines', 'other_ship', 'infantry', 'seaman', 'soilder', 'airship', 'onboard', 'marine', 'gunner', 'gatekeeper', 'command_center', 'spartan', 'guardsmen', 'general', 'soldier', 'battlements', 'gatehouse', 'spacecraft', 'watchtower', 'battalion', 'auxiliaries', 'platoon', 'recruit', 'royal_guard', 'nuke', 'large_ship', 'mutant', 'steamer', 'submarine', 'providence', 'ship', 'ravenna', 'drow', 'catapults', 'citadel']","[5, 36, 67, 55, 31]"
153,clothing,"['cashmere', 'zipper', 'sleeve', 'shirt', 'clad']","['jeans', 'black_material', 'bottoms', 'black_tshirt', 'fabric', 'belt', 'collar', 'tank_top', 'black_shirt', 'vest', 'dress_shirt', 'black_lace_panties', 'trousers', 'unbuttoned', 'corset', 'bikini_bottoms', 'leather_pants', 'polo_shirt', 'shirt', 'midriff', 'briefs', 'zip', 'white_dress_shirt', 'own_shirt', 'lace', 'black_lace', 'shorts', 'lining', 'leather_boots', 'neckline', 'top_part', 'cashmere', 'long_sleeve', 'jacket', 'sleves', 'hospital_gown', 'bottom_part', 'strap', 'garment', 'tshirt', 'black_fabric', 'waist_line', 'bra_strap', 'dress_pants', 'flannel_shirt', 'clothing', 'nightgown', 'left_sleeve', 'black_jacket', 'waistband', 'school_shirt', 'flannel', 'breeches', 'cardigan', 'sweatshirt', 'waist_band', 'long_coat', 't_shirt', 'denim', 'denim_jacket', 'hems', 'black_button', 'straps', 'shirt_sleeves', 'waistcoat', 'hoody', 'plaid_shirt', 'pant_legs', 'underpants', 'blouse', 'sleve', 'tights', 'long_skirt', 'camisole', 'bottom_half', 'elastic', 'grey_shirt', 'lace_panties', 'nightshirt', 'sweater', 'jumper', 'blazer', 'boxer_briefs', 'leather_jacket', 'fingerless_gloves', 'kimono', 'sleeves', 'hoodie', 'garter', 'stockings', 'white_tshirt', 'black_gloves', 'night_gown', 'tight_jeans', 'bikini_top', 'undershirt', 'boxer_shorts', 'tee_shirt', 'zipper', 'pants', 'pant_leg', 'overcoat', 'overalls', 'black_bra', 'long_sleeved_shirt', 'skirt', 'chemise', 'hem', 'right_sleeve', 'suit_jacket', 'pajama_bottoms', 'cuff', 'leather_gloves', 'underneath', 'top_button', 'jumpsuit', 'black_coat', 'singlet', 'top_half', 'tunic', 'white_shirt', 'black_boots', 'rip', 'trench_coat', 'robe', 'clad', 'bodice', 'waistline', 'sleeve', 'chest_area', 'buttoned', 'slacks']","[36, 60, 29, 115, 33]"
154,car,"['sunroof', 'pickup', 'convoy', 'road', 'sedan']","['traffic_lights', 'the_end_of_the_street', 'black_van', 'pickup', 'familiar_street', 'small_street', 'railroad_tracks', 'back_road', 'busy_road', 'other_cars', 'narrow_road', 'main_road', 'truck', 'parking_garage', 'main_street', 'sunroof', 'paved_road', 'gravel_road', 'intersection', 'dark_road', 'side_road', 'black_car', 'parking_area', 'lanes', 'dirt_road', 'deserted_street', 'highway', 'country_road', 'lorry', 'tram', 'main_roads', 'freeway', 'busy_street', 'blue_car', 'parking_lot', 'convoy', 'white_van', 'dusty_road', 'curb', 'golf_cart', 'high_way', 'lane', 'police_cruiser', 'pickup_truck', 'car_park', 'interstate', 'trucks', 'dirt_track', 'ford', 'suv', 'oncoming_traffic', 'plaza', 'walkway', 'automobile', 'rode', 'deserted_road', 'few_cars', 'side_streets', 'black_truck', 'motorway', 'small_road', 'black_suv', 'sedan', 'sidewalk', 'open_road', 'long_road', 'street', 'empty_road', 'wooded_area', 'cars', 'winding_road', 'footpath', 'car', 'cruiser', 'empty_street', 'minivan', 'road', 'squad_car', 'short_distance', 'back_roads', 'side_walk', 'ferry', 'quiet_street', 'roadside', 'vehicle', 'narrow_street', 'red_car', 'carpark', 'train_tracks', 'next_street', 'long_driveway', 'side_street', 'old_truck', 'stop_sign', 'tractor', 'vehicles']","[77, 30, 2, 44, 91]"
155,strength,"['strength', 'control', 'defend', 'indestructible', 'assertive']","['powerful', 'overpower', 'more_power', 'ability', 'impulses', 'own_body', 'own_power', 'restraint', 'human_side', 'full_control', 'protect', 'powers', 'destroy', 'strength', 'fight', 'defenses', 'so_much_power', 'power', 'own_will', 'weak', 'humanity', 'brute_force', 'capability', 'own_strength', 'free_will', 'brute_strength', 'magic', 'weaken', 'subdue', 'weakest', 'agility', 'great_strength', 'withstand', 'powerless', 'abilities', 'instincts', 'weakened', 'urges', 'self_control', 'complete_control', 'mind_control', 'willpower', 'weakening', 'such_power', 'much_power', 'exert', 'will', 'controlling', 'upper_hand', 'advantage', 'bonds', 'strong', 'force', 'endurance', 'telekinesis', 'influence', 'full_strength', 'selfconfidence', 'full_power', 'more_control', 'defend', 'spirit', 'stability', 'controlled', 'dominate', 'strenght', 'lifemate', 'more_strength', 'weakness', 'life_force', 'dignity', 'selfpreservation', 'energy', 'compulsion', 'stamina', 'common_sense', 'selfcontrol', 'enough_power', 'physical_strength', 'indestructible', 'resistance', 'assertive', 'control']","[0, 63, 26, 28, 78]"
156,technology,"['camcorder', 'nuclear', 'machinery', 'device', 'solar']","['vessel', 'device', 'android', 'disk', 'firearms', 'power_source', 'appliance', 'wormhole', 'activating', 'interface', 'metals', 'devices', 'powered', 'systems', 'orb', 'mechanism', 'craft', 'solar', 'explosives', 'talisman', 'security_system', 'sphere', 'manually', 'levers', 'technician', 'audio', 'capsule', 'machine', 'controls', 'activated', 'circuits', 'cables', 'compass', 'data', 'accessed', 'holograms', 'automatic', 'control_panel', 'equipment', 'satellites', 'generator', 'scope', 'radios', 'small_device', 'screwdriver', 'gadget', 'hard_drive', 'casing', 'wire', 'gauntlet', 'screens', 'hacking', 'hologram', 'object', 'nuclear', 'scanners', 'pods', 'transmitter', 'console', 'cable', 'coordinates', 'satellite', 'probe', 'computers', 'sensors', 'switch', 'programming', 'transmission', 'microchip', 'sequence', 'metal', 'tesseract', 'projection', 'panel', 'database', 'producing', 'network', 'antenna', 'tablet', 'blueprints', 'tracker', 'fingerprint', 'disks', 'software', 'objects', 'reactor', 'cylinder', 'blueprint', 'cube', 'diagram', 'electronic_device', 'sonic_screwdriver', 'frequency', 'drones', 'grid', 'detonate', 'machines', 'codes', 'artifact', 'monitors', 'machinery', 'explosive', 'batteries', 'droid', 'sensor', 'wires', 'scanner', 'c4', 'technology', 'camcorder', 'disabled', 'detonator', 'wiring', 'firearm', 'contraption', 'cartridge', 'dark_matter']","[72, 39, 117, 109, 79]"
157,breaking,"['crush', 'injury', 'crush', 'damaged', 'tearing']","['feelings', 'relationship', 'boyfriend', 'little_crush', 'cheated', 'breakup', 'broken', 'exboyfriend', 'major_crush', 'secret_crush', 'though', 'cheating', 'fact', 'best_friend', 'hurting', 'trust_issues', 'known', 'actually', 'injury', 'breaking', 'small_crush', 'because', 'friendship', 'girlfriend', 'hurt', 'connection', 'tearing', 'accident', 'damaged', 'dating', 'crush', 'rejected', 'probably', 'tiny_crush', 'crushing', 'huge_crush']","[31, 43, 31, 61, 47]"
158,shape_and_size,"['trim', 'cylinder', 'dainty', 'little', 'curved']","['shape_and_size', 'plump', 'rounded', 'contrasting', 'ivory', 'dainty', 'little', 'hourglass', 'slim_figure', 'long_nose', 'trimmed', 'straight_nose', 'slanted', 'shaped', 'adorning', 'small_nose', 'protruded', 'layered', 'red_lips', 'heart_shape', 'tapered', 'crooked', 'jagged', 'bit', 'velvet', 'pointy', 'tiny', 'wrinkle', 'oval', 'small', 'contrast', 'framing', 'outlined', 'coloured', 'his', 'adorned', 'trim', 'mole', 'curve', 'angular', 'porcelain', 'outlining', 'slender', 'pointed', 'shiny', 'stark_contrast', 'curved', 'cylinder', 'full_lips', 'small_eyes', 'rectangular', 'perfect_shape', 'pixie', 'silk', 'edges', 'fringed', 'protruding', 'round_face', 'sported', 'bronze', 'thin_lips', 'delicate', 'resembling', 'bodice', 'accentuated', 'curves', 'lopsided', 'high_cheekbones', 'cheekbones', 'cheek_bones', 'slightly', 'curving', 'circular', 'slight']","[14, 63, 5, 18, 65]"
159,power,"['unified', 'persuasion', 'rank', 'govern', 'fight']","['descendants', 'more_power', 'therefore', 'enemies', 'leadership', 'persuasion', 'masters', 'free_will', 'magicians', 'other_races', 'obtain', 'defeating', 'hierarchy', 'target', 'rank', 'rulers', 'oppose', 'own_power', 'train', 'exterminate', 'protectors', 'weakest', 'defeat', 'allied', 'counsel', 'unified', 'tribes', 'govern', 'forces', 'fight', 'opposition', 'loyalty', 'physical_strength', 'bloodline', 'elders', 'abilities', 'annihilate', 'aid', 'conquer', 'dominate', 'ruling', 'warfare', 'power', 'unite', 'attain', 'bidding', 'equal', 'empire', 'allies', 'possess', 'battles', 'eliminate', 'overthrow', 'yield', 'enforce', 'defy', 'slay', 'pyr', 'brethren', 'sacrifice', 'utilize', 'battle', 'revolt', 'immunity', 'legion', 'discipline']","[1, 18, 36, 3, 43]"
160,white_collar_job,"['psychiatrist', 'pediatrician', 'entrepreneur', 'veterinarian', 'professional']","['client', 'respectable', 'agency', 'fbi_agent', 'full_time', 'employers', 'qualified', 'qualifications', 'professional', 'pediatrician', 'intern', 'accountant', 'shrink', 'practical', 'college_degree', 'assistant', 'resume', 'profession', 'hard_worker', 'agent', 'knowledgeable', 'lawyer', 'business_man', 'promoted', 'industry', 'financial', 'specialist', 'interior_designer', 'personal_assistant', 'business_woman', 'undercover', 'college_student', 'occupation', 'proper', 'businessman', 'secret_agent', 'surgeon', 'mechanic', 'entrepreneur', 'department', 'psychiatrist', 'bachelor', 'academic', 'veterinarian', 'therapist', 'competent', 'politician', 'journalist', 'employer', 'medical_field', 'consultant', 'white_collar_job', 'psychologist', 'educated', 'fashion_designer', 'banker', 'scholar', 'architect', 'fashion_industry', 'engineer', 'technical', 'successful', 'new_boss', 'fbi', 'professionally']","[11, 55, 36, 47, 58]"
161,animal,"['deer', 'ant', 'pigeon', 'poodle', 'chasing']","['shark', 'prey', 'ogre', 'ant', 'turtle', 'monkeys', 'other_animals', 'vulture', 'unicorn', 'coyote', 'hellhound', 'woods', 'pasture', 'thicket', 'cow', 'animal', 'lion', 'sharks', 'rat', 'brown_wolf', 'hounds', 'flock', 'hyenas', 'tall_grass', 'raccoons', 'lions', 'crocodile', 'coyotes', 'tree', 'dead_dog', 'creature', 'elk', 'turtles', 'bunny', 'gorilla', 'hunter', 'black_cat', 'huge_wolf', 'tiger', 'possum', 'mutt', 'goats', 'cyclops', 'dog', 'jungle', 'small_animals', 'wild_boar', 'colt', 'huge_dog', 'walker', 'chased', 'lizard', 'chase', 'goat', 'buffalo', 'rhino', 'deers', 'giant', 'fox', 'fawn', 'elephants', 'stray_cat', 'cows', 'bears', 'chickens', 'forest', 'polar_bear', 'mountain_lion', 'monster', 'ducks', 'snake', 'squirrel', 'cheetah', 'sheep', 'horse', 'hedge', 'cat', 'stray_dog', 'panther', 'small_animal', 'wild_animal', 'bushes', 'pigs', 'carcass', 'squid', 'galloping', 'hoard', 'flea', 'dead_man', 'skeleton', 'boar', 'crow', 'chasing', 'pigeons', 'hawk', 'foxes', 'dinosaur', 'cougar', 'raccoon', 'bird', 'skinning', 'crab', 'hare', 'rodent', 'other_dogs', 'lizards', 'cockroach', 'badger', 'spider', 'mice', 'rabbit', 'crows', 'walkers', 'beast', 'vultures', 'bandit', 'zombies', 'pigeon', 'stag', 'barking', 'monkey', 'bush', 'dogs', 'gazelle', 'bear', 'alligator', 'poodle', 'full_speed', 'griffin', 'horde', 'herd', 'buck', 'squirrels', 'fish', 'rabbits', 'deer', 'hound']","[107, 109, 46, 81, 132]"
162,party,"['holiday', 'clubbing', 'concert', 'thanksgiving', 'gathering']","['graduation', 'the_week', 'vidcon', 'boot_camp', 'youth_group', 'photoshoot', 'concerts', 'tour', 'spring_break', 'shopping', 'shopping_trip', 'sunday_night', 'the_weekend', 'last_concert', 'summer_vacation', 'holidays', 'theme_park', 'next_concert', 'disneyland', 'weekend', 'rehearsals', 'our_day', 'concert', 'wednesday_night', 'festival', 'saturday', 'a_weekend', 'christmas_shopping', 'big_party', 'this_summer', 'shopping_spree', 'world_tour', 'this_weekend', 'new_years_eve', 'family_reunion', 'big_event', 'saturday_night', 'soundcheck', 'premiere', 'family_dinner', 'vacation', 'little_party', 'water_park', 'dinner_date', 'filming', 'touring', 'road_trip', 'baby_shower', 'photo_shoot', 'signing', 'wedding', 'warped', 'summer_break', 'new_years', 'graduation_party', 'gathering', 'holiday', 'last_show', 'clubbing', 'halloween_party', 'auditions', 'summer', 'sightseeing', 'sleepover', 'friday_night', 'next_tour', 'friday', 'first_show', 'cruise', 'ice_skating', 'thanksgiving', 'first_concert', 'honeymoon', 'prom', 'birthday_party', 'camping_trip', 'party', 'christmas_party', 'school_trip', 'rehearsal', 'gig', 'fashion_show']","[66, 74, 23, 82, 68]"
163,terrorism,"['conspiracy', 'destruction', 'terrorist', 'unrest', 'propaganda']","['treachery', 'genocide', 'riots', 'execution', 'magicians', 'stronghold', 'jews', 'prisons', 'imprisonment', 'association', 'sorcery', 'corruption', 'crimes', 'destruction', 'terrorist', 'eradicate', 'enslaved', 'innocents', 'slaughter', 'deception', 'demise', 'slavery', 'propaganda', 'unrest', 'killing', 'eradicated', 'terrorism', 'extinction', 'exile', 'cruelty', 'governments', 'bloodshed', 'peril', 'humankind', 'terrorists', 'nation', 'conquest', 'opposition', 'assassination', 'citizens', 'discord', 'populace', 'objects', 'injustice', 'downfall', 'penance', 'own_people', 'tyranny', 'rebellion', 'wars', 'evil_spirits', 'empire', 'humanity', 'human_race', 'massacre', 'prejudice', 'legitimacy_kingdom', 'thereby', 'oceania', 'rebels', 'conspiracy', 'brethren', 'thus', 'revolt', 'colony', 'corrupt', 'anarchy', 'mankind', 'disasters']","[57, 67, 59, 3, 40]"
164,smell,"['musty', 'scented', 'smoke', 'fragrance', 'unpleasant']","['smog', 'disgusting_smell', 'honeysuckle', 'horrible_stench', 'musk', 'incense', 'rotten_flesh', 'tobacco', 'scents', 'cigarette_smoke', 'rotting_flesh', 'odour', 'urine', 'smelling', 'musty', 'pungent_smell', 'pine_trees', 'aroma', 'faint_scent', 'familiar_smell', 'nicotine', 'fresh_scent', 'seawater', 'aftershave', 'stench', 'waft', 'intoxicating_smell', 'faint_smell', 'freshness', 'strong_smell', 'smells', 'burnt_flesh', 'aromas', 'stink', 'decay', 'peppermint', 'musky', 'new_scent', 'sulfur', 'smell', 'foul_smell', 'humid_air', 'odor', 'putrid', 'wafts', 'cinnamon', 'scented', 'reek', 'burning_wood', 'distinct_smell', 'sewage', 'sweet_scent', 'permeated', 'scent', 'mold', 'strange_smell', 'pungent', 'wafting', 'musky_smell', 'exhaust', 'foul_stench', 'strong_scent', 'fragrance', 'saltwater', 'fragrant', 'wafted', 'salt_water', 'mould', 'pine', 'sandalwood', 'metallic', 'sea_salt', 'gunpowder', 'stale_air', 'horrible_smell', 'smoke', 'cedar', 'crisp', 'fumes', 'musty_smell', 'lavender', 'sweet_smell', 'smelt', 'pollen', 'unpleasant', 'citrus', 'ozone', 'mildew', 'stale', 'pine_needles']","[32, 60, 53, 65, 64]"
165,disappointment,"['sadness', 'disinterest', 'sorrowful', 'censure', 'skepticism']","['so_much_sadness', 'incredulity', 'guiltiness', 'selfloathing', 'guilt', 'disdain', 'anger', 'loathing', 'betrayal', 'other_emotions', 'only_emotion', 'tinge', 'saddness', 'many_emotions', 'hopelessness', 'sympathy', 'disappointment', 'insecurity', 'empathy', 'resentment', 'adoration', 'contempt', 'hostility', 'revulsion', 'anguish', 'apathy', 'helplessness', 'scorn', 'weariness', 'jealously', 'unhappiness', 'grief', 'emotion', 'skepticism', 'pure_hatred', 'conflicting_emotions', 'compassion', 'dissapointment', 'malice', 'concern', 'despair', 'deep_sadness', 'nostalgia', 'distrust', 'indifference', 'regret', 'genuine_concern', 'anxiousness', 'uncertainty', 'raw_emotion', 'sorrow', 'worry', 'vulnerability', 'sorrowful', 'censure', 'sincerity', 'desperation', 'longing', 'sadness', 'uneasiness', 'disinterest', 'smugness', 'hopefulness', 'bitterness', 'disapointment', 'gratefulness', 'pity', 'fear', 'wariness', 'remorse', 'playfulness', 'trepidation', 'melancholy', 'apprehension', 'hatred', 'elation']","[56, 2, 76, 69, 41]"
166,poor,"['filthy', 'deprive', 'negligence', 'famine', 'neglect']","['treachery', 'swine', 'unjust', 'degraded', 'deprive', 'afflicted', 'impure', 'vermin', 'glorified', 'disgraced', 'traitors', 'famine', 'unclean', 'disobedience', 'corruption', 'defile', 'upper_class', 'enslaved', 'filthy', 'innocents', 'persecuted', 'condemned', 'unfit', 'eradicated', 'slavery', 'poor', 'discrimination', 'influencing', 'immoral', 'abomination', 'shamed', 'disgrace', 'dealings', 'nobility', 'thievery', 'diseased', 'breeding', 'butchered', 'fertile', 'negligence', 'contend', 'corrupted', 'wretched', 'vices', 'savage', 'defiled', 'morals', 'prejudice', 'misused', 'disgraceful', 'naught', 'neglect', 'condemn', 'taint', 'worst_kind', 'scum', 'contaminated', 'endangered', 'cowards', 'poverty', 'mistreated', 'corrupt', 'lower_class', 'unworthy', 'depriving']","[59, 48, 6, 23, 38]"
167,plant,"['mow', 'bouquet', 'crop', 'meadow', 'fern']","['flats', 'wild_flowers', 'seashells', 'long_black_dress', 'white_one', 'crop', 'yellow_flowers', 'pearl', 'polka', 'daisy', 'long_white_dress', 'daffodils', 'aztec', 'stems', 'zebra', 'tutu', 'lilies', 'little_flowers', 'rhinestones', 'white_lace', 'full_bloom', 'white_gown', 'gazebo', 'lace', 'pink_roses', 'black_lace', 'white_skirt', 'meadow', 'beautiful_dress', 'top_part', 'green_grass', 'tiara', 'strapless_dress', 'tank', 'rose_bushes', 'red_flowers', 'green_dress', 'black_roses', 'huge_tree', 'frills', 'white_flower', 'small_fountain', 'pond', 'ruffles', 'flower_petals', 'patch', 'black_one', 'garden', 'sparkly', 'red_heart', 'white_ribbon', 'small_pond', 'sundress', 'wreath', 'tulips', 'beautiful_flowers', 'pink_dress', 'rose_petals', 'diamond_necklace', 'big_bow', 'strapless', 'silver_dress', 'roses', 'red_bow', 'flower', 'silver_necklace', 'flowers', 'red_dress', 'plant', 'dandelions', 'red_roses', 'sweetheart_neckline', 'patterned', 'white_flowers', 'golden_necklace', 'floral', 'favorite_flowers', 'lotus', 'favorite_flower', 'flower_crown', 'yellow_dress', 'necklace', 'black_skirt', 'fern', 'green_leaves', 'purple_dress', 'american_flag', 'bouquet', 'seashell', 'red_rose', 'daisies', 'palm_tree', 'kimono', 'blue_shirt', 'embroidered', 'beautiful_white_dress', 'white_roses', 'pink_flowers', 'sunflower', 'rainbow', 'short_black_dress', 'orchids', 'light_blue_dress', 'green', 'white_rose', 'tulip', 'colorful_flowers', 'black_heart', 'trimming', 'peach', 'blue_dress', 'daises', 'ribbon', 'mow', 'purple_flowers', 'dandelion', 'sandals', 'bloom', 'rose', 'blossoms', 'white', 'pearls', 'halter', 'black_dress', 'sequins', 'white_dress', 'sparkles', 'black_coat', 'lavender', 'blue_flowers', 'petals', 'coral', 'different_flowers', 'bouquets', 'black_boots', 'floral_dress', 'white_trim', 'basket', 'clover', 'navy', 'wildflowers', 'small_diamonds', 'red_one', 'fountain', 'long_dress', 'light_pink_dress', 'dress', 'boquet', 'sunflowers', 'studded']","[22, 16, 41, 37, 76]"
168,pain,"['stung', 'torture', 'migraine', 'afraid', 'cry']","['such_pain', 'humiliation', 'heartache', 'agony', 'pain', 'unbearable', 'nightmares', 'anymore', 'agonizing', 'migraine', 'feeling', 'burning', 'enough_pain', 'torment', 'weak', 'dying', 'feel', 'tears', 'horrible', 'fearing', 'cry', 'guilt', 'hard', 'worst', 'grief', 'suffering', 'painful', 'heart_break', 'bleed', 'stung', 'die', 'suffer', 'bad', 'ached', 'sting', 'bled', 'suffocate', 'torture', 'pains', 'more_pain', 'knowing', 'much_pain', 'aching', 'too_much_pain', 'misery', 'beatings', 'little_pain', 'hurting', 'endure', 'nightmare', 'great_pain', 'afraid', 'worse', 'emotional_pain', 'pained', 'terrible', 'fear', 'heartbreak', 'weakness', 'crying', 'weep', 'excruciating_pain', 'hurts', 'physical_pain', 'excruciating', 'terrified', 'ache', 'scarred', 'scared', 'beating', 'sick', 'cried', 'stinging', 'so_much_pain', 'hurt', 'rejection', 'numb']","[12, 11, 77, 76, 21]"
